contrast,dataset,gene,gene_set,present,test,n_case,n_control,mean_case,mean_control,delta_case_minus_control,ci95_low,ci95_high,p_value,effect_size_cohen_d,fdr_within_contrast
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,DLL4,arterial_maturation,True,welch_t,5,5,3.9319135087025643,3.8075804648210414,0.12433304388152289,-0.7073794824649805,0.9560455702280263,0.7376069582803733,0.21975260362677163,0.9059910452140396
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,EDN1,flow_mechanosensing,True,welch_t,5,5,2.289802631496011,2.4733113531180893,-0.18350872162207832,-0.8828112526608473,0.5157938094166906,0.5598396867491952,-0.3854016757555556,0.7464529156655935
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,EFNB2,arterial_maturation,True,welch_t,5,5,5.265595385573521,5.609406798049814,-0.34381141247629277,-0.9490892307936747,0.26146640584108916,0.2254387754090456,-0.8328186001358899,0.4379953350804315
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,EMCN,endothelial_identity,True,welch_t,5,5,4.194095504795542,4.835696763899483,-0.6416012591039406,-1.0803213262745195,-0.20288119193336185,0.01047418807862319,-2.180362883752042,0.10174925562091099
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,ENG,endothelial_identity,True,welch_t,5,5,7.8714548680408045,7.816235395023021,0.055219473017783294,-0.7971918809959522,0.9076308270315188,0.8760160325929119,0.10354183880248104,0.9451891537669498
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,EPAS1,hypoxia_inflammation,True,welch_t,5,5,8.2760235372018,8.800299858314673,-0.5242763211128736,-1.3306784247377679,0.2821257825120206,0.16396683084935698,-0.9981659882447568,0.3716581499252092
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,FLT1,endothelial_identity,True,welch_t,5,5,6.811235127114552,6.847590277999356,-0.036355150884804566,-0.7418257074333258,0.6691154056637166,0.9034896322772313,-0.08003776690881405,0.9451891537669498
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,FN1,ecm_integrin;tgfb_endmt,True,welch_t,5,5,10.125056215920287,11.323288237007958,-1.1982320210876711,-3.6486764986588107,1.2522124564834685,0.2717143943517797,-0.7715377739912177,0.4993669950248924
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,GJA5,arterial_maturation,True,welch_t,5,5,3.8894667283688116,5.311320409624459,-1.4218536812556475,-2.7658479293061085,-0.07785943320518673,0.04065589189270409,-1.551103595806847,0.23038338739198985
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,HEY1,arterial_maturation,True,welch_t,5,5,3.0319531085526115,2.529923143327865,0.5020299652247466,-0.024550696494060498,1.0286106269435538,0.058899509619341046,1.4162805423937506,0.24371463201241536
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,HEY2,arterial_maturation,True,welch_t,5,5,3.2649235063444237,3.5351854777529184,-0.2702619714084946,-1.7088420901039123,1.168318147286923,0.675984383940473,-0.27435435694304156,0.8673007190179655
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,HIF1A,hypoxia_inflammation,True,welch_t,5,5,7.318461034787726,7.412410275550483,-0.09394924076275757,-0.7990490450436142,0.611150563518099,0.7375629475335194,-0.22578128442996215,0.9059910452140396
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,HMOX1,hypoxia_inflammation,True,welch_t,5,5,2.603727062276555,2.277391910170142,0.32633515210641306,-2.4950881978178607,3.147758502030687,0.7837152141541166,0.18213852748857637,0.9117658924007247
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,ICAM1,flow_mechanosensing,True,welch_t,5,5,4.9159506010711524,5.4830562634727595,-0.5671056624016071,-2.1383635799049587,1.0041522551017446,0.4194573711375043,-0.5436292155955978,0.6359281086645269
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,IL6,hypoxia_inflammation,True,welch_t,5,5,2.467528507654724,4.160675007159113,-1.6931464995043886,-5.5102146580211055,2.123921659012329,0.33626037928266117,-0.6470084009645504,0.5716426447805241
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,ITGA5,ecm_integrin,True,welch_t,5,5,6.148279255140784,5.519026347768942,0.6292529073718418,-0.2426351406239562,1.5011409553676398,0.13450529721870913,1.0536295573582057,0.32665572181686503
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,ITGB1,ecm_integrin,True,welch_t,5,5,8.989299375047255,8.954390977071833,0.034908397975421224,-0.37544043406896954,0.445257230019812,0.8478310839475646,0.12564620747819433,0.935415777370122
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,JAG1,arterial_maturation,True,welch_t,5,5,5.692876607733295,6.4597231659245455,-0.7668465581912507,-1.2727918015367188,-0.2609013148457826,0.008653555510830533,-2.246942019539024,0.09807362912274603
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,KDR,endothelial_identity,True,welch_t,5,5,6.5131483650567095,6.143105701960225,0.37004266309648415,-0.24228631813101686,0.9823716443239852,0.20087970518368584,0.8816532401891196,0.4139339379542617
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,KLF2,flow_mechanosensing,True,welch_t,5,5,5.518435827430274,6.211875934075734,-0.6934401066454603,-1.6790558011459784,0.2921755878550578,0.13398713137895152,-1.1070147286891359,0.32665572181686503
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,KLF4,flow_mechanosensing,True,welch_t,5,5,4.550369970260631,5.827778806646025,-1.2774088363853942,-2.7997378690781654,0.24492019630737683,0.08806020765841124,-1.2452330191098124,0.2603519182944332
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,LAMA4,ecm_integrin,True,welch_t,5,5,6.955582601976097,7.491484362066467,-0.5359017600903702,-1.041435236970565,-0.030368283210175262,0.04028249970014798,-1.5464867171931247,0.23038338739198985
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,LDHA,hypoxia_inflammation,True,welch_t,5,5,7.419438613576579,6.973510598503753,0.445928015072826,-0.5173857865649404,1.4092418167105922,0.29114031176417055,0.7421467179677026,0.5209879263148315
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,MYH6,cardiac_stress,True,welch_t,5,5,8.240794956124102,9.953366526351232,-1.71257157022713,-4.885478705504656,1.4603355650503955,0.21381405077300858,-0.9217733798855576,0.42762810154601716
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,MYH7,cardiac_stress,True,welch_t,5,5,14.638027947107176,13.38572059799048,1.2523073491166965,-0.10745869677638109,2.612073395009774,0.06351391453894262,1.5520323787082093,0.24371463201241536
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NFKB1,hypoxia_inflammation,True,welch_t,5,5,4.808087867190934,5.051690158943891,-0.243602291752957,-0.7066958252546571,0.21949124174874307,0.24558583436809592,-0.8136358683365744,0.4638843538064034
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NOS3,flow_mechanosensing,True,welch_t,5,5,4.39643725989402,4.92478038945611,-0.5283431295620904,-1.2947967194010097,0.2381104602768288,0.1468883591718626,-1.0326835799355385,0.3444278766788502
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NOTCH1,arterial_maturation,True,welch_t,5,5,5.890781324036455,6.608462576758018,-0.7176812527215626,-1.5521743223844582,0.11681181694133302,0.0817689059682268,-1.2778879320062138,0.2527402548108828
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NPPA,cardiac_stress,True,welch_t,5,5,5.853180834513791,5.552725201120917,0.3004556333928736,-5.366238260130381,5.9671495269161285,0.9022367954154122,0.08082039841043819,0.9451891537669498
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NPPB,cardiac_stress,True,welch_t,5,5,4.9809248443757115,1.6123372536614642,3.368587590714247,-0.45474415058936835,7.1919193320178625,0.07658302884357633,1.2872525645927415,0.24824776743442728
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,NRP1,endothelial_identity,True,welch_t,5,5,7.729294988166524,7.813379170676205,-0.08408418250968097,-0.5066404896152114,0.3384721245958494,0.6488225873195157,-0.30170127368261956,0.8484603064947512
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,PECAM1,endothelial_identity,True,welch_t,5,5,7.6374522997057355,7.650312974297018,-0.012860674591282262,-0.7661377461837655,0.740416397001201,0.9695135371014545,-0.0249461828088238,0.9867453040792372
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,PGK1,hypoxia_inflammation,True,welch_t,5,5,6.7281947539814295,6.111739951806142,0.6164548021752871,0.1425613357076672,1.0903482686429071,0.017373560062860942,1.9137909144835894,0.147675260534318
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,POSTN,ecm_integrin,True,welch_t,5,5,7.494344689681458,7.620681877189446,-0.12633718750798817,-1.1387397490691857,0.8860653740532094,0.7792110262211356,-0.18373051463315035,0.9117658924007247
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,ROBO4,endothelial_identity,True,welch_t,5,5,5.277123390015464,5.528823351682748,-0.2516999616672839,-0.8398076877240852,0.33640776438951736,0.346104324050871,-0.6381295777156183,0.5740266837916885
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,SMAD2,tgfb_endmt,True,welch_t,5,5,6.690351899844989,7.254599272175281,-0.5642473723302919,-1.1132040071035827,-0.015290737557000944,0.04562711473695015,-1.6012144110092243,0.23866490785481617
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,SMAD3,tgfb_endmt,True,welch_t,5,5,5.323349762570668,5.778178006055687,-0.4548282434850188,-0.9760782320664305,0.06642174509639287,0.07666475170769077,-1.3504290218560657,0.24824776743442728
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,SNAI1,tgfb_endmt,True,welch_t,5,5,2.6289641557851064,3.3729708801871126,-0.7440067244020061,-2.7469838506712247,1.2589704018672125,0.3668823008306446,-0.6385760951511822,0.5939999156305674
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,SNAI2,tgfb_endmt,True,welch_t,5,5,3.5154319785173924,3.951725908259525,-0.43629392974213266,-1.4630933623253648,0.5905055028410995,0.33605817029239576,-0.6632880591556375,0.5716426447805241
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,SOX17,arterial_maturation,True,welch_t,5,5,2.858592436598994,2.5945294358794135,0.26406300071958055,-0.6954415536277074,1.2235675550668685,0.5387152485261405,0.40778096038293754,0.7326527379955511
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TAGLN,tgfb_endmt,True,welch_t,5,5,6.38417054759363,8.278928842806723,-1.8947582952130926,-2.9400078877054705,-0.8495087027207144,0.0033501082429766744,-2.6771178616605087,0.07593578684080461
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TEK,endothelial_identity,True,welch_t,5,5,5.131645764512701,5.342583878577865,-0.21093811406516405,-0.7914344204689353,0.3695581923386072,0.40706139251879986,-0.5643593056244521,0.6359281086645269
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TGFB1,tgfb_endmt,True,welch_t,5,5,4.549497278694211,4.8983389819096095,-0.3488417032153981,-1.3449375970756585,0.6472541906448624,0.43054387019651275,-0.5312399920344633,0.6359281086645269
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TGFB2,tgfb_endmt,True,welch_t,5,5,3.5057654783415564,5.176005157382646,-1.67023967904109,-2.755109666855166,-0.5853696912270143,0.00761993429998186,-2.253611624255125,0.09807362912274603
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TGFBR1,tgfb_endmt,True,welch_t,5,5,3.963029907867245,4.395833436097891,-0.4328035282306457,-1.137515688000991,0.27190863153969935,0.17441058721124542,-1.0035137203788238,0.3731095266790018
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TGFBR2,tgfb_endmt,True,welch_t,5,5,7.005222768323955,7.331053046194825,-0.32583027787086927,-0.7217687556208214,0.07010819987908296,0.0937516158737336,-1.210588714584824,0.2656295783089118
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,THBD,flow_mechanosensing,True,welch_t,5,5,5.0853551462404,5.387612520347412,-0.30225737410701203,-1.1545155043926714,0.5500007561786473,0.4254648679880493,-0.5371789583812131,0.6359281086645269
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TNF,hypoxia_inflammation,True,welch_t,5,5,0.7741317870984051,0.7074807904703639,0.06665099662804119,-0.4111821785533051,0.5444841718093875,0.746110272529209,0.21411299075973483,0.9059910452140396
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,TNNT2,cardiac_stress,True,welch_t,5,5,11.631868386867932,11.160113877332615,0.4717545095353177,0.24347632176062275,0.7000326973100127,0.001564026814818926,3.0455957172512442,0.07593578684080461
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,VCAM1,flow_mechanosensing,True,welch_t,5,5,3.44381710763104,3.6367828250980394,-0.1929657174669992,-0.7520221676401877,0.3660907327061893,0.4488904296455484,-0.5036352023457905,0.6359281086645269
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,VCAN,ecm_integrin,True,welch_t,5,5,7.431763101987886,9.105456056471692,-1.6736929544838057,-3.1610910510969057,-0.18629485787070577,0.03238764122904179,-1.679548415907463,0.22023596035748416
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,VEGFA,hypoxia_inflammation,True,welch_t,5,5,6.78181046081195,6.242393144727682,0.5394173160842675,0.18928471150858767,0.8895499206599473,0.008185817562326073,2.298846736212023,0.09807362912274603
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,VIM,tgfb_endmt,True,welch_t,5,5,8.516217593156847,9.422275153249533,-0.9060575600926857,-1.8765217210146137,0.06440660082924243,0.06300248110927557,-1.396962965534836,0.24371463201241536
GSE217772_TOF_RV_vs_healthy_RV,GSE217772,VWF,endothelial_identity,True,welch_t,5,5,8.719640376912299,8.732196457684342,-0.012556080772043288,-1.0373639847254537,1.012251823181367,0.97742985890724,-0.018588143887611683,0.9867453040792372
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ACTA2,tgfb_endmt,True,welch_t,10,10,5.646419866666666,5.610737,0.03568286666666598,-0.3339936901714145,0.40535942350474646,0.8385414988155085,0.09289736905885454,0.9244881940990248
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ACTC1,cardiac_stress,True,welch_t,10,10,12.478368999999999,11.992088599999999,0.48628040000000006,-0.7811538758477954,1.7537146758477955,0.40845800975653695,0.38754485234614366,0.7121831964985773
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,APLNR,endothelial_identity,True,welch_t,10,10,6.0827450999999995,6.4955687,-0.4128236000000003,-1.1051794281346785,0.27953222813467793,0.22044363112138424,-0.5753105658510008,0.5996066766501652
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,CA9,hypoxia_inflammation,True,welch_t,10,10,4.4526048,4.6454317000000005,-0.1928269000000009,-0.32547835169825123,-0.06017544830175059,0.0068383346788303415,-1.365988155356929,0.0581258447700579
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,CAV1,flow_mechanosensing,True,welch_t,10,10,10.935527,10.733566,0.20196100000000072,0.04542872276556731,0.35849327723443414,0.015317056960269752,1.243868207326604,0.08679665610819526
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,CCL2,hypoxia_inflammation,True,welch_t,10,10,5.501803499999999,5.0507557,0.45104779999999955,-0.41543459285253825,1.3175301928525374,0.28074773149908705,0.5036059440249692,0.6349945572822501
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,CDH5,endothelial_identity,True,welch_t,10,10,7.311952000000001,6.852079499999999,0.45987250000000124,0.10904925400038673,0.8106957459996158,0.013162098874700224,1.2347732212760418,0.08335719662580619
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,COL1A1,ecm_integrin,True,welch_t,10,10,8.189211700000001,7.481506639999999,0.7077050600000021,0.2617967801549142,1.15361333984509,0.0036981737777996805,1.4916147548368086,0.04213298519686451
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,COL1A2,ecm_integrin,True,welch_t,10,10,10.040974133333334,9.259661333333334,0.7813128000000003,0.18214195547434897,1.3804836445256514,0.013484252395351002,1.2256745967519742,0.08335719662580619
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,COL3A1,ecm_integrin,True,welch_t,10,10,10.470072425,9.756255825,0.7138165999999995,0.1758287455304084,1.2518044544695905,0.012233931924663616,1.2490996484084438,0.08335719662580619
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,COL4A1,ecm_integrin,True,welch_t,10,10,9.377898349999999,8.3546143,1.0232840499999991,0.5883530105896755,1.4582150894103227,0.00010739701400363603,2.2122652588254565,0.006034636987084469
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,COL4A2,ecm_integrin,True,welch_t,10,10,8.438070450000001,7.5605496,0.8775208500000016,0.49514309463959655,1.2598986053604067,0.00017748932314954322,2.1785192795061787,0.006034636987084469
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,CXCL8,hypoxia_inflammation,False,,10,10,,,,,,,,1.0
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,DCN,ecm_integrin,True,welch_t,10,10,9.3032441,9.33720048,-0.03395637999999934,-0.24252376477352094,0.17461100477352226,0.7362308559745733,-0.15300355927747938,0.8939946108262676
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,DLL4,arterial_maturation,True,welch_t,10,10,3.5880392999999997,3.6058087999999997,-0.017769499999999994,-0.23197339557760385,0.19643439557760387,0.8609355083251988,-0.07985595844611297,0.9292637232716432
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,EDN1,flow_mechanosensing,True,welch_t,10,10,4.841556433333333,4.6905552,0.15100123333333304,-0.17875558533303204,0.4807580519996981,0.34860217344086686,0.4304894457566486,0.6584707720549707
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,EFNB2,arterial_maturation,True,welch_t,10,10,6.328230450000001,6.06008025,0.2681502000000009,-0.09275958688028374,0.6290599868802855,0.1346206131321067,0.7054384035343663,0.39800876926014156
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,EMCN,endothelial_identity,True,welch_t,10,10,8.019216433333336,7.965957166666669,0.05325926666666625,-0.36616400576863706,0.47268253910196956,0.7925845475808158,0.11937197078101003,0.9177857018703037
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ENG,endothelial_identity,True,welch_t,10,10,6.005730399999999,5.71196185,0.29376854999999935,0.01667341466921951,0.5708636853307791,0.039797122046652283,1.0559814241395193,0.1691377686982722
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,EPAS1,hypoxia_inflammation,True,welch_t,10,10,5.5071797,5.5433116,-0.036131899999999995,-0.16580098102408816,0.09353718102408817,0.5603106456969051,-0.2666346059870245,0.8390292648932828
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,FLT1,endothelial_identity,True,welch_t,10,10,4.854023566666667,4.78421215,0.06981141666666701,-0.09994977582450457,0.2395726091578386,0.39891520789588764,0.3864505195733352,0.7121831964985773
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,FN1,ecm_integrin;tgfb_endmt,True,welch_t,10,10,7.689719571428571,7.525464185714286,0.16425538571428522,-0.0640071857935951,0.39251795722216554,0.14751371862016752,0.6781346888143532,0.4179555360904746
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,GJA5,arterial_maturation,True,welch_t,10,10,5.774055049999999,5.0697482,0.7043068499999992,0.13213759373796585,1.2764761062620325,0.019930728311512026,1.1983155927005456,0.1042530403986783
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,HEY1,arterial_maturation,True,welch_t,10,10,7.0256687499999995,7.12686525,-0.10119650000000036,-0.37826489040533195,0.17587189040533124,0.4453143587802531,-0.3516405671333532,0.738145249077091
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,HEY2,arterial_maturation,True,welch_t,10,10,3.4947893,3.7640324500000006,-0.26924315000000076,-0.44286898898491434,-0.09561731101508716,0.005162789521655762,-1.4954397719740578,0.050152812496084546
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,HIF1A,hypoxia_inflammation,True,welch_t,10,10,9.8302626,9.632469799999999,0.1977928000000002,-0.2246870660207278,0.6202726660207283,0.32279749143638814,0.4642872789164743,0.6584707720549707
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,HMOX1,hypoxia_inflammation,True,welch_t,10,10,4.2853949,4.0101252,0.27526969999999995,-0.3396019606009858,0.8901413606009857,0.341668473269919,0.4466719742239042,0.6584707720549707
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ICAM1,flow_mechanosensing,True,welch_t,10,10,4.244579633333333,4.288155266666666,-0.04357563333333303,-0.24310776748478385,0.1559565008181178,0.6401269814561312,-0.21499717575436136,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,IL6,hypoxia_inflammation,True,welch_t,10,10,3.4568967,3.4167308,0.04016590000000031,-0.1068695721734465,0.18720137217344712,0.5675786203689854,0.26173839994960335,0.8390292648932828
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ITGA5,ecm_integrin,True,welch_t,10,10,5.5669364,5.3239196,0.24301680000000037,-0.17191822929347644,0.6579518292934772,0.23255539674285408,0.554602473705275,0.6052528690515749
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ITGB1,ecm_integrin,True,welch_t,10,10,6.203513875,6.0113561625,0.19215771249999936,-0.05777781518066641,0.4420932401806651,0.12250636098516952,0.7299200786572541,0.3786560248632513
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,JAG1,arterial_maturation,True,welch_t,10,10,5.66777834,5.6335543800000005,0.03422395999999939,-0.15234815621184453,0.2207960762118433,0.7040188198460243,0.1727051880067041,0.8704232681732664
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,KDR,endothelial_identity,True,welch_t,10,10,6.808335700000001,6.996074,-0.18773829999999947,-0.7933680512309625,0.4178914512309636,0.5133940402501855,-0.30087569853903573,0.7934271531139231
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,KLF2,flow_mechanosensing,True,welch_t,10,10,5.239608233333333,5.2558327,-0.016224466666667325,-0.30322425734080216,0.2707753240074675,0.9066332151245536,-0.0532153951778009,0.9484778250533792
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,KLF4,flow_mechanosensing,True,welch_t,10,10,6.12694505,5.9748151,0.15212994999999996,-0.5727456727148871,0.877005572714887,0.6644097265904695,0.19727639773648525,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,LAMA4,ecm_integrin,True,welch_t,10,10,4.7448191,4.9726273,-0.22780820000000013,-0.4336572895076336,-0.02195911049236665,0.031973073968784474,-1.0401891272090464,0.15529778784838172
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,LDHA,hypoxia_inflammation,True,welch_t,10,10,10.021203699999997,10.0720295,-0.05082580000000192,-0.5217166941725553,0.42006509417255145,0.8198234308574079,-0.10386225256119959,0.9244881940990248
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,MYH6,cardiac_stress,True,welch_t,10,10,12.634486,12.252452649999999,0.38203335000000216,-0.08543798312373563,0.84950468312374,0.09806609646039412,0.8207617155803747,0.33342472796534
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,MYH7,cardiac_stress,True,welch_t,10,10,11.9527855,11.838775,0.11401049999999913,-0.011879058878090515,0.23990005887808877,0.07301119417151732,0.8555282205355413,0.2613032212454304
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NFKB1,hypoxia_inflammation,True,welch_t,10,10,5.6844834,5.474722699999999,0.20976070000000124,0.016942689854530207,0.4025787101454723,0.03466347342955995,1.023860303785256,0.15714107954733844
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NOS3,flow_mechanosensing,True,welch_t,10,10,3.2959056,3.2512119,0.04469370000000028,-0.18117118852519012,0.27055858852519066,0.6777229962669081,0.18979710065201422,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NOTCH1,arterial_maturation,True,welch_t,10,10,4.2935529,4.4133147,-0.11976180000000003,-0.24352900214419348,0.004005402144193426,0.057075130902089655,-0.9094095500747332,0.215617161185672
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NPPA,cardiac_stress,True,welch_t,10,10,12.922898,12.2501672,0.6727308000000001,-0.950563101115536,2.2960247011155364,0.37314579441544543,0.4190281109866843,0.6857814600067645
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NPPB,cardiac_stress,True,welch_t,10,10,9.4901607,9.9072244,-0.4170636999999999,-2.425305089091099,1.5911776890910994,0.6648995901334653,-0.19749639424762735,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,NRP1,endothelial_identity,True,welch_t,10,10,5.148608775,5.1223022,0.026306574999999555,-0.15335904175739537,0.20597219175739448,0.7599769566145285,0.1390331976456816,0.906639176312069
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,PECAM1,endothelial_identity,True,welch_t,10,10,6.925404775,6.3867996,0.5386051749999998,0.2880225625396578,0.7891877874603419,0.00030901513176217105,2.033197260247097,0.00700434298660921
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,PGK1,hypoxia_inflammation,True,welch_t,10,10,6.86287825,6.795211516666666,0.06766673333333362,-0.05270305009876704,0.18803651676543426,0.24922176960947207,0.5363046840252466,0.6052528690515749
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,POSTN,ecm_integrin,True,welch_t,10,10,7.518481599999999,6.528621799999999,0.9898598000000005,0.36731368539523523,1.6124059146047658,0.0037176163408998092,1.4980326045079102,0.04213298519686451
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,ROBO4,endothelial_identity,True,welch_t,10,10,4.527616549999999,4.5328598,-0.005243250000000366,-0.18056919884519612,0.1700826988451954,0.949519638800296,-0.028857897703038503,0.9636915737077631
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,SMAD2,tgfb_endmt,True,welch_t,10,10,5.397491499999999,5.4058480499999995,-0.00835655000000024,-0.09596622490568645,0.07925312490568596,0.842915706384405,-0.0899849239807128,0.9244881940990248
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,SMAD3,tgfb_endmt,True,welch_t,10,10,4.536502925,4.557637075,-0.021134149999999963,-0.12036117293173211,0.07809287293173219,0.6596741238643986,-0.2002790558014305,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,SNAI1,tgfb_endmt,True,welch_t,10,10,3.2678283,3.3552496999999994,-0.08742139999999932,-0.272365227154882,0.09752242715488332,0.33159568338522016,-0.44756634253755756,0.6584707720549707
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,SNAI2,tgfb_endmt,True,welch_t,10,10,8.382540400000002,8.4686126,-0.08607219999999849,-0.46136006802025836,0.2892156680202614,0.6262022976020976,-0.22357405030175814,0.8534289582620325
